#query id=131 conceptLabel=Motorcycle conceptURI=03796045  labels=[yamaha, harley, helmet, honda, drive]
0	02961779	[automobile, auto, car, machine, motorcar]
1	03796045	[motorcycle, bike]
2	04497386	[truck]
3	00007846	[individual, someone, person, soul, somebody, mortal]
4	00120388	[jumping, jump]
5	02927500	[bus, jitney, charabanc, omnibus, motorcoach, double-decker, autobus, motorbus, coach]
6	09784701	[actor, thespian, player]
7	07728304	[chip, crisp]
8	10842973	[armstrong]
9	08201135	[horde, swarm, drove]
10	04233049	[skateboard]
11	04263630	[sofa, lounge, couch]
12	02086723	[dog]
13	03539152	[ring, hoop]
14	02777635	[baggage, luggage]
15	10148670	[heavyweight, whale, giant, hulk]
16	13124818	[tree]
17	05396148	[ticker, pump, heart]
18	03472916	[gun]
19	04396120	[tank]
20	05722413	[fragrance, scent, perfume, aroma]
21	02326697	[coney, rabbit, cony]
22	03226423	[door]
23	02124272	[cat]
24	09559169	[god]
25	02392211	[donkey]
26	02781674	[ball]
27	03241438	[dress, frock]
28	07317454	[fire]
29	07755101	[apple]
30	09382700	[mountain, mount]
31	03637568	[ladder]
32	05570899	[foot, pes]
33	03931348	[photograph, exposure, photo, pic, picture]
34	04516244	[underclothes, underwear]
35	09339360	[island]
36	03086983	[computer]
37	15221372	[christmastime, yuletide, christmastide, noel, christmas, yule]
38	10302734	[carrier, mailman, postman]
39	00472688	[ball, baseball]
40	09846929	[baby, babe, infant]
41	06287933	[tv, telecasting, television, video]
42	04976072	[blue, blueness]
43	06820056	[number, numeral]
44	08206141	[circus]
45	12122650	[grass]
46	04408223	[phone, telephone]
47	04969961	[red, redness]
48	07456888	[spin]
49	04386330	[table]
50	13149924	[stalk, stem]
51	03549540	[house]
52	05262259	[hair]
53	00482004	[basketball, hoops]
54	04594951	[window]
55	02785352	[balloon]
56	07499687	[ambition, dream, aspiration]
57	04125115	[carpeting, rug, carpet]
58	03350333	NOT_FOUND
59	10344679	[hero]
60	09569105	[ghost]
61	10713754	[teacher, instructor]
62	02953692	[cannon]
63	07135232	[call, yell, cry, outcry, shout]
64	04341737	[street]
65	04544161	[violin, fiddle]
66	07726361	[murphy, tater, potato, spud]
67	07324399	[motion, movement]
68	07902824	[beer]
69	03565341	[idol, god]
70	04481701	[trap]
71	04466597	[towel]
72	02852392	[cover, blanket]
73	03254045	[pharmacy, drugstore]
74	03934354	[piano, pianoforte]
75	06422547	[book]
76	14869913	[h2o, water]
77	03167484	[dart]
78	11484542	[gravitation, gravity]
79	07034009	[music]
80	09240137	[beach]
81	02824762	[bedchamber, chamber, bedroom]
82	15262047	[summer, summertime]
83	09331478	[berg, iceberg]
84	13407086	[currency]
85	10352098	[mother]
86	07074002	[pop]
87	00884975	[education, didactics, instruction, pedagogy, teaching]
88	06790941	[gag, jest, jape, joke, laugh]
89	10043844	[domestic]
90	07558676	[love]
91	07889783	[pizza]
92	09895920	[brother]
93	09054023	[suisse, switzerland, schweiz, svizzera]
94	05138912	[altitude, height]
95	05309998	[mouth]
96	15162842	[vacation, holiday]
97	07556254	[defeat, frustration]
98	01505702	[bird]
99	07623214	[lollipop, sucker]
