#query id=53 conceptLabel=Cow conceptURI=02406106  labels=[milk, animal, farm, dairy, black/white]
0	00007846	[individual, someone, person, soul, somebody, mortal]
1	05722413	[fragrance, scent, perfume, aroma]
2	02474924	[homo, man, human]
3	07939004	[cocoa, chocolate]
4	10148670	[heavyweight, whale, giant, hulk]
5	01864419	[mammalian, mammal]
6	02961779	[automobile, auto, car, machine, motorcar]
7	09846929	[baby, babe, infant]
8	01505702	[bird]
9	02406106	[cow]
10	03549540	[house]
11	07726361	[murphy, tater, potato, spud]
12	02086723	[dog]
13	07902824	[beer]
14	02514684	[fish]
15	02506148	[elephant]
16	05407190	[blood]
17	07769568	[banana]
18	14869913	[h2o, water]
19	02124272	[cat]
20	12122650	[grass]
21	07765558	[lemon]
22	01331343	[virus]
23	13124818	[tree]
24	05309998	[mouth]
25	06370600	[website, site]
26	02584588	[dolphin]
27	02537365	[salmon]
28	07838173	[catsup, ketchup]
29	15262047	[summer, summertime]
30	02326697	[coney, rabbit, cony]
31	03931348	[photograph, exposure, photo, pic, picture]
32	00884975	[education, didactics, instruction, pedagogy, teaching]
33	09339360	[island]
34	15162842	[vacation, holiday]
35	07889783	[pizza]
36	08293641	[school]
37	08196373	[rich]
38	01642406	[frog, toad, anuran]
39	10043844	[domestic]
40	05396148	[ticker, pump, heart]
41	07755101	[apple]
42	12958438	[carrot]
43	02852392	[cover, blanket]
44	05262259	[hair]
45	03099154	[container]
46	09382700	[mountain, mount]
47	12168056	[bamboo]
48	09240137	[beach]
49	07590167	[breakfast]
50	05570899	[foot, pes]
51	07317454	[fire]
52	06422547	[book]
53	04969961	[red, redness]
54	04481701	[trap]
55	13149924	[stalk, stem]
56	03254045	[pharmacy, drugstore]
57	15221372	[christmastime, yuletide, christmastide, noel, christmas, yule]
58	04497386	[truck]
59	04466597	[towel]
60	03187746	[device]
61	09784701	[actor, thespian, player]
62	07135232	[call, yell, cry, outcry, shout]
63	04976072	[blue, blueness]
64	02951508	[taper, candle]
65	10344679	[hero]
66	04263630	[sofa, lounge, couch]
67	04408223	[phone, telephone]
68	13477888	[decay]
69	13407086	[currency]
70	02123649	[feline, felid]
71	00120388	[jumping, jump]
72	03086983	[computer]
73	09559169	[god]
74	03539152	[ring, hoop]
75	04531608	[vehicle]
76	04386330	[table]
77	02777635	[baggage, luggage]
78	07324399	[motion, movement]
79	03036237	[cinema]
80	02441664	[giraffe]
81	07658542	[jam]
82	08206141	[circus]
83	07034009	[music]
84	15207154	NOT_FOUND
85	03350333	NOT_FOUND
86	04564934	NOT_FOUND
87	07591291	[dinner]
88	10686626	[stupid, dullard, dolt]
89	06790941	[gag, jest, jape, joke, laugh]
90	07623214	[lollipop, sucker]
91	02785352	[balloon]
92	14975368	[methane]
93	03193215	[napkin, diaper, nappy]
94	08928282	[bali]
95	10372030	[neighbour, neighbor]
96	09950623	[clown, buffoon]
97	09895920	[brother]
98	03241438	[dress, frock]
99	04396120	[tank]
