#query id=42 conceptLabel=Cat conceptURI=02124272  labels=[mouse, tail, animal, dog, pet]
0	00007846	[individual, someone, person, soul, somebody, mortal]
1	09846929	[baby, babe, infant]
2	01642406	[frog, toad, anuran]
3	10148670	[heavyweight, whale, giant, hulk]
4	06790941	[gag, jest, jape, joke, laugh]
5	01864419	[mammalian, mammal]
6	13149924	[stalk, stem]
7	07135232	[call, yell, cry, outcry, shout]
8	03796045	[motorcycle, bike]
9	02124272	[cat]
10	02326697	[coney, rabbit, cony]
11	01505702	[bird]
12	02406106	[cow]
13	02506148	[elephant]
14	09569105	[ghost]
15	05407190	[blood]
16	05309998	[mouth]
17	02392211	[donkey]
18	02584588	[dolphin]
19	03193215	[napkin, diaper, nappy]
20	01677105	[lizard]
21	01331343	[virus]
22	13124818	[tree]
23	04976072	[blue, blueness]
24	07755101	[apple]
25	09567238	[vampire, lamia]
26	02209508	[bee]
27	09950623	[clown, buffoon]
28	07558676	[love]
29	05570899	[foot, pes]
30	04969961	[red, redness]
31	09331478	[berg, iceberg]
32	14869913	[h2o, water]
33	12168056	[bamboo]
34	03086983	[computer]
35	06287933	[tv, telecasting, television, video]
36	05262259	[hair]
37	04263630	[sofa, lounge, couch]
38	02785352	[balloon]
39	07726361	[murphy, tater, potato, spud]
40	03539152	[ring, hoop]
41	07623214	[lollipop, sucker]
42	10686626	[stupid, dullard, dolt]
43	10352098	[mother]
44	04481701	[trap]
45	00120388	[jumping, jump]
46	05138912	[altitude, height]
47	08206141	[circus]
48	04613932	[spanner, wrench]
49	08201135	[horde, swarm, drove]
50	07456888	[spin]
51	15221372	[christmastime, yuletide, christmastide, noel, christmas, yule]
52	02781674	[ball]
53	00472688	[ball, baseball]
54	05396148	[ticker, pump, heart]
55	10302734	[carrier, mailman, postman]
56	07889783	[pizza]
57	07939004	[cocoa, chocolate]
58	03931348	[photograph, exposure, photo, pic, picture]
59	03681809	[lipstick]
60	10043844	[domestic]
61	02961779	[automobile, auto, car, machine, motorcar]
62	03944520	[pillow]
63	11484542	[gravitation, gravity]
64	06370600	[website, site]
65	02852392	[cover, blanket]
66	03472916	[gun]
67	04094238	[rib]
68	07902824	[beer]
69	12122650	[grass]
70	09240137	[beach]
71	06422547	[book]
72	05722413	[fragrance, scent, perfume, aroma]
73	11478731	[fog]
74	07590167	[breakfast]
75	03226423	[door]
76	07324399	[motion, movement]
77	07728304	[chip, crisp]
78	02441664	[giraffe]
79	04396120	[tank]
80	07499687	[ambition, dream, aspiration]
81	07591291	[dinner]
82	07658542	[jam]
83	09895920	[brother]
84	07769568	[banana]
85	03241438	[dress, frock]
86	08928282	[bali]
87	10344679	[hero]
88	10842973	[armstrong]
89	09473312	[sun]
90	09493680	[vent, volcano]
91	13477888	[decay]
92	02824762	[bedchamber, chamber, bedroom]
93	03180509	[floss]
94	08306203	[hip-hop]
95	09583190	[cupid, amor]
96	07419737	[avalanche]
97	09376006	[meteoroid, meteor]
98	09339360	[island]
99	09382700	[mountain, mount]
