#query id=17 conceptLabel=Banana conceptURI=07769568  labels=[green, monkey, fruit, yellow, phallic]
0	04963771	[colour, color, coloring, colouring]
1	05722413	[fragrance, scent, perfume, aroma]
2	04969961	[red, redness]
3	04976072	[blue, blueness]
4	13124818	[tree]
5	05262259	[hair]
6	02514684	[fish]
7	12168056	[bamboo]
8	01642406	[frog, toad, anuran]
9	02086723	[dog]
10	02124272	[cat]
11	07765558	[lemon]
12	05309998	[mouth]
13	12122650	[grass]
14	07728304	[chip, crisp]
15	14869913	[h2o, water]
16	02474924	[homo, man, human]
17	09846929	[baby, babe, infant]
18	12958438	[carrot]
19	03931348	[photograph, exposure, photo, pic, picture]
20	02326697	[coney, rabbit, cony]
21	02506148	[elephant]
22	02781674	[ball]
23	01677105	[lizard]
24	07726361	[murphy, tater, potato, spud]
25	04386330	[table]
26	03241438	[dress, frock]
27	07939004	[cocoa, chocolate]
28	13149924	[stalk, stem]
29	03539152	[ring, hoop]
30	01505702	[bird]
31	02852392	[cover, blanket]
32	07623214	[lollipop, sucker]
33	08196373	[rich]
34	02406106	[cow]
35	09382700	[mountain, mount]
36	03681809	[lipstick]
37	03226423	[door]
38	05570899	[foot, pes]
39	09473312	[sun]
40	04125115	[carpeting, rug, carpet]
41	04594951	[window]
42	05407190	[blood]
43	07135232	[call, yell, cry, outcry, shout]
44	02584588	[dolphin]
45	07769568	[banana]
46	03549540	[house]
47	02123649	[feline, felid]
48	09567238	[vampire, lamia]
49	10148670	[heavyweight, whale, giant, hulk]
50	02392211	[donkey]
51	09950623	[clown, buffoon]
52	09569105	[ghost]
53	04481701	[trap]
54	02537365	[salmon]
55	04613932	[spanner, wrench]
56	03565341	[idol, god]
57	11521799	[rain, rainfall]
58	04341737	[street]
59	07902824	[beer]
60	09559169	[god]
61	07755101	[apple]
62	11478731	[fog]
63	03944520	[pillow]
64	07317454	[fire]
65	06370600	[website, site]
66	08206141	[circus]
67	09240137	[beach]
68	03005231	[chair]
69	03914323	[pencil]
70	09381255	[moon]
71	15262047	[summer, summertime]
72	07889783	[pizza]
73	01331343	[virus]
74	07838173	[catsup, ketchup]
75	07590167	[breakfast]
76	08293641	[school]
77	01864419	[mammalian, mammal]
78	04466597	[towel]
79	04396120	[tank]
80	15221372	[christmastime, yuletide, christmastide, noel, christmas, yule]
81	07591291	[dinner]
82	07558676	[love]
83	09784701	[actor, thespian, player]
84	03099154	[container]
85	03187746	[device]
86	04327264	[stimulant]
87	07324399	[motion, movement]
88	13603216	[number]
89	04094238	[rib]
90	10447768	[physicist]
91	07456888	[spin]
92	09339360	[island]
93	06790941	[gag, jest, jape, joke, laugh]
94	09399110	[ocean]
95	08098545	[faith, religion]
96	09861435	[cager]
97	09416900	[planet]
98	10352098	[mother]
99	02777635	[baggage, luggage]
