#query id=188 conceptLabel=Switzerland conceptURI=09054023  labels=[mountain, alp, cheese, chocolate]
0	09495727	[volcano]
1	05722413	[fragrance, scent, perfume, aroma]
2	05138912	[altitude, height]
3	04963771	[colour, color, coloring, colouring]
4	09399110	[ocean]
5	07726361	[murphy, tater, potato, spud]
6	09339360	[island]
7	13124818	[tree]
8	07765558	[lemon]
9	07902824	[beer]
10	09240137	[beach]
11	07889783	[pizza]
12	04969961	[red, redness]
13	09493680	[vent, volcano]
14	12958438	[carrot]
15	07838173	[catsup, ketchup]
16	07769568	[banana]
17	06370600	[website, site]
18	09381255	[moon]
19	09569105	[ghost]
20	05570899	[foot, pes]
21	12122650	[grass]
22	02951508	[taper, candle]
23	14869913	[h2o, water]
24	04976072	[blue, blueness]
25	07728304	[chip, crisp]
26	11521799	[rain, rainfall]
27	03681809	[lipstick]
28	15262047	[summer, summertime]
29	09473312	[sun]
30	11478731	[fog]
31	09846929	[baby, babe, infant]
32	03796045	[motorcycle, bike]
33	07755101	[apple]
34	07590167	[breakfast]
35	05262259	[hair]
36	03914323	[pencil]
37	09416900	[planet]
38	02537365	[salmon]
39	07317454	[fire]
40	04466597	[towel]
41	04125115	[carpeting, rug, carpet]
42	07591291	[dinner]
43	02514684	[fish]
44	02506148	[elephant]
45	02124272	[cat]
46	02086723	[dog]
47	01642406	[frog, toad, anuran]
48	01677105	[lizard]
49	15221372	[christmastime, yuletide, christmastide, noel, christmas, yule]
50	07074002	[pop]
51	02326697	[coney, rabbit, cony]
52	07900542	[alcohol, intoxicant]
53	02961779	[automobile, auto, car, machine, motorcar]
54	03099154	[container]
55	03549540	[house]
56	07324399	[motion, movement]
57	03539152	[ring, hoop]
58	03187746	[device]
59	03931348	[photograph, exposure, photo, pic, picture]
60	07135232	[call, yell, cry, outcry, shout]
61	10447768	[physicist]
62	13149924	[stalk, stem]
63	04327264	[stimulant]
64	13603216	[number]
65	05309998	[mouth]
66	04481701	[trap]
67	08671935	[province, state]
68	07456888	[spin]
69	09784701	[actor, thespian, player]
70	15162842	[vacation, holiday]
71	02777635	[baggage, luggage]
72	02123649	[feline, felid]
73	03086983	[computer]
74	09559169	[god]
75	04341737	[street]
76	05906432	[ufo]
77	04378312	[natatorium]
78	11484542	[gravitation, gravity]
79	07034009	[music]
80	02852392	[cover, blanket]
81	03472916	[gun]
82	15207154	NOT_FOUND
83	04564934	NOT_FOUND
84	07623214	[lollipop, sucker]
85	03254045	[pharmacy, drugstore]
86	08928282	[bali]
87	10372030	[neighbour, neighbor]
88	03241438	[dress, frock]
89	10344679	[hero]
90	10043844	[domestic]
91	02781674	[ball]
92	02785352	[balloon]
93	09331478	[berg, iceberg]
94	03180509	[floss]
95	09376006	[meteoroid, meteor]
96	04216306	NOT_FOUND
97	02209508	[bee]
98	14975368	[methane]
99	06422547	[book]
